ic gata6,ic nanog,ic essrb,ss gata6,ss nanog,ss esrrb,rel change,parameter,network
3.197437056187687,1.6351214022614595,0,67.27093189945462,2.3013134498608463,0,1.1206896551724137,KmiNG,GN
0.1,1.8284875315054383,0,1.00184627897346,48.21621021831827,0,1.1206896551724137,KmiNG,GN
0.1118257964807104,1.8284875315054383,0,1.0018461531608063,48.216197126583374,0,1.1206896551724137,KmiNG,GN
0.1250500875854526,1.8284875315054383,0,1.0018710481836202,48.217629107467616,0,1.1206896551724137,KmiNG,GN
0.1398382564422584,1.8284875315054383,0,1.00185871410641,48.216918682516265,0,1.1206896551724137,KmiNG,GN
0.1563752440512937,1.8284875315054383,0,1.001858750930433,48.21691845634545,0,1.1206896551724137,KmiNG,GN
0.174867862159014,1.8284875315054383,0,1.0018612416823538,48.217059144104155,0,1.1206896551724137,KmiNG,GN
0.1955473796481082,1.8284875315054383,0,1.0018672335005063,48.21740103944252,0,1.1206896551724137,KmiNG,GN
0.2186724147886556,1.8284875315054383,0,1.0018874588070787,48.21856117274485,0,1.1206896551724137,KmiNG,GN
0.2445321695210169,1.8284875315054383,0,1.0018777691376999,48.218000619615985,0,1.1206896551724137,KmiNG,GN
0.2734500462184381,1.8284875315054383,0,1.0018961587052335,48.219054494832434,0,1.1206896551724137,KmiNG,GN
0.3057876921606392,1.8284875315054383,0,1.0019168312302957,48.22023656321593,0,1.1206896551724137,KmiNG,GN
0.3419495222986176,1.8284875315054383,0,1.001925854728991,48.22074942343324,0,1.1206896551724137,KmiNG,GN
0.3823877768724136,1.8284875315054383,0,1.00191277765333,48.219985156049916,0,1.1206896551724137,KmiNG,GN
0.4276081771324583,1.8284875315054383,0,1.0019182270110667,48.22026803447758,0,1.1206896551724137,KmiNG,GN
0.4781762498950185,1.8284875315054383,0,1.001410552977631,48.190515073531415,0,1.1206896551724137,KmiNG,GN
0.5347244000266966,1.8284875315054383,0,1.0017427631639517,48.20790542846109,0,1.1206896551724137,KmiNG,GN
0.5979598193065536,1.8284875315054383,0,1.0022588154558962,48.23846188008622,0,1.1206896551724137,KmiNG,GN
0.6686733305741702,1.8284875315054383,0,1.0022601632527517,48.239123444344365,0,1.1206896551724137,KmiNG,GN
0.7477492777686596,1.8284875315054383,0,1.0022721892322275,48.239892821675156,0,1.1206896551724137,KmiNG,GN
0.8361765855435632,1.8284875315054383,0,1.002479129197414,48.25108082103017,0,1.1206896551724137,KmiNG,GN
0.9350611267692984,1.8284875315054383,0,1.002270527938435,48.239812970359566,0,1.1206896551724137,KmiNG,GN
1.0456395525912732,1.8284875315054383,0,1.0022327914269176,48.23785843344547,0,1.1206896551724137,KmiNG,GN
1.169294758002528,1.8284875315054383,0,67.2274380554527,2.301147225900867,0,1.1206896551724137,KmiNG,GN
1.3075731763435223,1.8284875315054383,0,67.22762116210073,2.301147944025529,0,1.1206896551724137,KmiNG,GN
1.4622041190142678,1.8284875315054383,0,67.23423052227386,2.3011730572942537,0,1.1206896551724137,KmiNG,GN
1.6351214022614595,1.8284875315054383,0,67.2292222426906,2.3011540190341937,0,1.1206896551724137,KmiNG,GN
1.8284875315054383,1.8284875315054383,0,67.22721977479533,2.301146358196912,0,1.1206896551724137,KmiNG,GN
2.044720745656438,1.8284875315054383,0,67.23946111579131,2.3011933942798173,0,1.1206896551724137,KmiNG,GN
2.2865252596366314,1.8284875315054383,0,67.23609888843299,2.301180350645122,0,1.1206896551724137,KmiNG,GN
2.556925083321295,1.8284875315054383,0,67.25084265000459,2.3012365073067764,0,1.1206896551724137,KmiNG,GN
2.859301839839107,1.8284875315054383,0,67.22695554875605,2.301145362400001,0,1.1206896551724137,KmiNG,GN
0.1,2.044720745656438,0,1.0013186774470815,48.18584248028482,0,1.1206896551724137,KmiNG,GN
0.1118257964807104,2.044720745656438,0,1.0014219327410907,48.191798375512555,0,1.1206896551724137,KmiNG,GN
0.1250500875854526,2.044720745656438,0,1.0014184199698812,48.19159083576781,0,1.1206896551724137,KmiNG,GN
0.1398382564422584,2.044720745656438,0,1.001410899079909,48.191151958747646,0,1.1206896551724137,KmiNG,GN
0.1563752440512937,2.044720745656438,0,1.0013968289138429,48.19033525667791,0,1.1206896551724137,KmiNG,GN
0.174867862159014,2.044720745656438,0,1.0013732546530405,48.18897018181408,0,1.1206896551724137,KmiNG,GN
0.1955473796481082,2.044720745656438,0,1.0012202475468157,48.180126609295435,0,1.1206896551724137,KmiNG,GN
0.2186724147886556,2.044720745656438,0,1.0017872221274262,48.21278492370202,0,1.1206896551724137,KmiNG,GN
0.2445321695210169,2.044720745656438,0,1.0018749986330804,48.21784040445908,0,1.1206896551724137,KmiNG,GN
0.2734500462184381,2.044720745656438,0,1.0013216719431397,48.18592581825015,0,1.1206896551724137,KmiNG,GN
0.3057876921606392,2.044720745656438,0,1.0018576840527307,48.216832460840706,0,1.1206896551724137,KmiNG,GN
0.3419495222986176,2.044720745656438,0,1.0019060196781437,48.219609124930024,0,1.1206896551724137,KmiNG,GN
0.3823877768724136,2.044720745656438,0,1.0019064598886331,48.219623576659714,0,1.1206896551724137,KmiNG,GN
0.4276081771324583,2.044720745656438,0,1.0019171301120753,48.22021831396244,0,1.1206896551724137,KmiNG,GN
0.4781762498950185,2.044720745656438,0,1.0018736280934704,48.21762825517962,0,1.1206896551724137,KmiNG,GN
0.5347244000266966,2.044720745656438,0,1.0018579490508115,48.216198306998194,0,1.1206896551724137,KmiNG,GN
0.5979598193065536,2.044720745656438,0,1.0024915268062133,48.24665670359645,0,1.1206896551724137,KmiNG,GN
0.6686733305741702,2.044720745656438,0,1.002856809981914,48.270030598998474,0,1.1206896551724137,KmiNG,GN
0.7477492777686596,2.044720745656438,0,1.0024492011603283,48.24925419320052,0,1.1206896551724137,KmiNG,GN
0.8361765855435632,2.044720745656438,0,1.002243035247139,48.23836118157683,0,1.1206896551724137,KmiNG,GN
0.9350611267692984,2.044720745656438,0,1.0023497510621155,48.24412327036211,0,1.1206896551724137,KmiNG,GN
1.0456395525912732,2.044720745656438,0,1.0022937453965834,48.24109457387194,0,1.1206896551724137,KmiNG,GN
1.169294758002528,2.044720745656438,0,1.0024878379888549,48.25158612946074,0,1.1206896551724137,KmiNG,GN
1.3075731763435223,2.044720745656438,0,67.22379613918224,2.3011332648645237,0,1.1206896551724137,KmiNG,GN
1.4622041190142678,2.044720745656438,0,67.2300005998411,2.3011570470694793,0,1.1206896551724137,KmiNG,GN
1.6351214022614595,2.044720745656438,0,67.2289724572737,2.3011530189247593,0,1.1206896551724137,KmiNG,GN
1.8284875315054383,2.044720745656438,0,67.24525742734414,2.301215625797825,0,1.1206896551724137,KmiNG,GN
2.044720745656438,2.044720745656438,0,67.29589710805203,2.301409796763119,0,1.1206896551724137,KmiNG,GN
2.2865252596366314,2.044720745656438,0,67.22337038412147,2.3011316851869883,0,1.1206896551724137,KmiNG,GN
2.556925083321295,2.044720745656438,0,67.2390282921517,2.3011917311655132,0,1.1206896551724137,KmiNG,GN
2.859301839839107,2.044720745656438,0,67.23721683848066,2.3011847040469333,0,1.1206896551724137,KmiNG,GN
0.1,2.2865252596366314,0,1.0017645096215466,48.211504140577475,0,1.1206896551724137,KmiNG,GN
0.1118257964807104,2.2865252596366314,0,1.0017923043870756,48.213100633008224,0,1.1206896551724137,KmiNG,GN
0.1250500875854526,2.2865252596366314,0,1.0017931101774114,48.21314485280318,0,1.1206896551724137,KmiNG,GN
0.1398382564422584,2.2865252596366314,0,1.001788489750275,48.21287649118002,0,1.1206896551724137,KmiNG,GN
0.1563752440512937,2.2865252596366314,0,1.0017761569242642,48.21216373104899,0,1.1206896551724137,KmiNG,GN
0.174867862159014,2.2865252596366314,0,1.0017248516962947,48.20920742612792,0,1.1206896551724137,KmiNG,GN
0.1955473796481082,2.2865252596366314,0,1.001686593773671,48.206999646932864,0,1.1206896551724137,KmiNG,GN
0.2186724147886556,2.2865252596366314,0,1.0016500873084422,48.20489274952702,0,1.1206896551724137,KmiNG,GN
0.2445321695210169,2.2865252596366314,0,1.0015738082403203,48.20048949486362,0,1.1206896551724137,KmiNG,GN
0.2734500462184381,2.2865252596366314,0,1.0014535793109463,48.1935429948612,0,1.1206896551724137,KmiNG,GN
0.3057876921606392,2.2865252596366314,0,1.0018476468393658,48.216253511645014,0,1.1206896551724137,KmiNG,GN
0.3419495222986176,2.2865252596366314,0,1.0016069666974734,48.20235441028316,0,1.1206896551724137,KmiNG,GN
0.3823877768724136,2.2865252596366314,0,1.0018457064014368,48.216117463383355,0,1.1206896551724137,KmiNG,GN
0.4276081771324583,2.2865252596366314,0,1.0018655178218134,48.21723922306217,0,1.1206896551724137,KmiNG,GN
0.4781762498950185,2.2865252596366314,0,1.0018811079387675,48.21809056363532,0,1.1206896551724137,KmiNG,GN
0.5347244000266966,2.2865252596366314,0,1.001662216929067,48.20487304338947,0,1.1206896551724137,KmiNG,GN
0.5979598193065536,2.2865252596366314,0,1.001676390986147,48.191146810129176,0,1.1206896551724137,KmiNG,GN
0.6686733305741702,2.2865252596366314,0,1.0023543583379737,48.24345781299244,0,1.1206896551724137,KmiNG,GN
0.7477492777686596,2.2865252596366314,0,1.002245641397765,48.23834335812112,0,1.1206896551724137,KmiNG,GN
0.8361765855435632,2.2865252596366314,0,1.0027092230135746,48.263176253519745,0,1.1206896551724137,KmiNG,GN
0.9350611267692984,2.2865252596366314,0,1.002154331377956,48.233602243200814,0,1.1206896551724137,KmiNG,GN
1.0456395525912732,2.2865252596366314,0,1.002140990437195,48.232902561494456,0,1.1206896551724137,KmiNG,GN
1.169294758002528,2.2865252596366314,0,1.0022395219243807,48.23820877354798,0,1.1206896551724137,KmiNG,GN
1.3075731763435223,2.2865252596366314,0,1.0024409451199985,48.249025244637096,0,1.1206896551724137,KmiNG,GN
1.4622041190142678,2.2865252596366314,0,1.0023982023439124,48.24671513844325,0,1.1206896551724137,KmiNG,GN
1.6351214022614595,2.2865252596366314,0,67.3038606737255,2.301439885007948,0,1.1206896551724137,KmiNG,GN
1.8284875315054383,2.2865252596366314,0,67.23789712673468,2.3011872109657823,0,1.1206896551724137,KmiNG,GN
2.044720745656438,2.2865252596366314,0,67.23468287833724,2.3011751610231257,0,1.1206896551724137,KmiNG,GN
2.2865252596366314,2.2865252596366314,0,67.24263130098844,2.301205183601431,0,1.1206896551724137,KmiNG,GN
2.556925083321295,2.2865252596366314,0,67.22366979251231,2.3011328021604993,0,1.1206896551724137,KmiNG,GN
0.1,2.556925083321295,0,1.0019382471882339,48.22149924438156,0,1.1206896551724137,KmiNG,GN
0.1118257964807104,2.556925083321295,0,1.0019380110121947,48.22148466816183,0,1.1206896551724137,KmiNG,GN
0.1250500875854526,2.556925083321295,0,1.0019380372786089,48.22148505385882,0,1.1206896551724137,KmiNG,GN
0.1398382564422584,2.556925083321295,0,1.001938320014164,48.22150004719807,0,1.1206896551724137,KmiNG,GN
0.1563752440512937,2.556925083321295,0,1.001938655479646,48.22151791323895,0,1.1206896551724137,KmiNG,GN
0.174867862159014,2.556925083321295,0,1.0019385739367062,48.22151159592051,0,1.1206896551724137,KmiNG,GN
0.1955473796481082,2.556925083321295,0,1.0019384010727677,48.221500231203834,0,1.1206896551724137,KmiNG,GN
0.2186724147886556,2.556925083321295,0,1.0019349255035144,48.22129796290476,0,1.1206896551724137,KmiNG,GN
0.2445321695210169,2.556925083321295,0,1.0019172506260847,48.22027486993177,0,1.1206896551724137,KmiNG,GN
0.2734500462184381,2.556925083321295,0,1.0019095612958506,48.21982938497657,0,1.1206896551724137,KmiNG,GN
0.3057876921606392,2.556925083321295,0,1.0018921565546992,48.21882114743109,0,1.1206896551724137,KmiNG,GN
0.3419495222986176,2.556925083321295,0,1.0018940136442676,48.218920728329785,0,1.1206896551724137,KmiNG,GN
0.3823877768724136,2.556925083321295,0,1.0018914496794742,48.21876202604004,0,1.1206896551724137,KmiNG,GN
0.4276081771324583,2.556925083321295,0,1.00126027734155,48.1822263269828,0,1.1206896551724137,KmiNG,GN
0.4781762498950185,2.556925083321295,0,1.001721058623804,48.20882237236254,0,1.1206896551724137,KmiNG,GN
0.5347244000266966,2.556925083321295,0,1.0019189494848009,48.220189610611925,0,1.1206896551724137,KmiNG,GN
0.5979598193065536,2.556925083321295,0,1.001406340661617,48.1867383789857,0,1.1206896551724137,KmiNG,GN
0.6686733305741702,2.556925083321295,0,1.0022302776952483,48.236340448016946,0,1.1206896551724137,KmiNG,GN
0.7477492777686596,2.556925083321295,0,1.002597212246567,48.25634191259436,0,1.1206896551724137,KmiNG,GN
0.8361765855435632,2.556925083321295,0,1.0022403418804855,48.23809822405628,0,1.1206896551724137,KmiNG,GN
0.9350611267692984,2.556925083321295,0,1.002313388134405,48.24203200356279,0,1.1206896551724137,KmiNG,GN
1.0456395525912732,2.556925083321295,0,1.002681512682359,48.26183431226775,0,1.1206896551724137,KmiNG,GN
1.169294758002528,2.556925083321295,0,1.0021788917565664,48.23492792947288,0,1.1206896551724137,KmiNG,GN
1.3075731763435223,2.556925083321295,0,1.0023231996662334,48.24262854561032,0,1.1206896551724137,KmiNG,GN
1.4622041190142678,2.556925083321295,0,1.0022685178847481,48.239702852731185,0,1.1206896551724137,KmiNG,GN
1.6351214022614595,2.556925083321295,0,1.0024483741797245,48.249437161872336,0,1.1206896551724137,KmiNG,GN
1.8284875315054383,2.556925083321295,0,1.0022823428138687,48.24047036743519,0,1.1206896551724137,KmiNG,GN
2.044720745656438,2.556925083321295,0,67.23332736505186,2.3011698951119888,0,1.1206896551724137,KmiNG,GN
2.2865252596366314,2.556925083321295,0,67.22540082907082,2.3011393932742727,0,1.1206896551724137,KmiNG,GN
0.1,2.859301839839107,0,1.0019947113212346,48.22474650427796,0,1.1206896551724137,KmiNG,GN
0.1118257964807104,2.859301839839107,0,1.0019979276102025,48.22493043091086,0,1.1206896551724137,KmiNG,GN
0.1250500875854526,2.859301839839107,0,1.0019978197828725,48.22492359287184,0,1.1206896551724137,KmiNG,GN
0.1398382564422584,2.859301839839107,0,1.0019989803263838,48.22498957324939,0,1.1206896551724137,KmiNG,GN
0.1563752440512937,2.859301839839107,0,1.0019992238913304,48.22500275906579,0,1.1206896551724137,KmiNG,GN
0.174867862159014,2.859301839839107,0,1.0019901744184283,48.224480373454774,0,1.1206896551724137,KmiNG,GN
0.1955473796481082,2.859301839839107,0,1.0019908166388745,48.22451610275951,0,1.1206896551724137,KmiNG,GN
0.2186724147886556,2.859301839839107,0,1.0019916602444434,48.22456323009617,0,1.1206896551724137,KmiNG,GN
0.2445321695210169,2.859301839839107,0,1.0019926884128478,48.224620741625806,0,1.1206896551724137,KmiNG,GN
0.2734500462184381,2.859301839839107,0,1.001993665292653,48.22467496928622,0,1.1206896551724137,KmiNG,GN
0.3057876921606392,2.859301839839107,0,1.0017872502357341,48.212767901668215,0,1.1206896551724137,KmiNG,GN
0.3419495222986176,2.859301839839107,0,1.0019888624765485,48.22439171355985,0,1.1206896551724137,KmiNG,GN
0.3823877768724136,2.859301839839107,0,1.0020040280682623,48.22526455045297,0,1.1206896551724137,KmiNG,GN
0.4276081771324583,2.859301839839107,0,1.0019293017864441,48.22093709529762,0,1.1206896551724137,KmiNG,GN
0.4781762498950185,2.859301839839107,0,1.0013004901429439,48.18446305697384,0,1.1206896551724137,KmiNG,GN
0.5347244000266966,2.859301839839107,0,1.0019325451981458,48.22103971635595,0,1.1206896551724137,KmiNG,GN
0.5979598193065536,2.859301839839107,0,1.001737070961656,48.20903380002974,0,1.1206896551724137,KmiNG,GN
0.6686733305741702,2.859301839839107,0,1.001800309467316,48.19447102085266,0,1.1206896551724137,KmiNG,GN
0.7477492777686596,2.859301839839107,0,1.0022153306401433,48.23627239942048,0,1.1206896551724137,KmiNG,GN
0.8361765855435632,2.859301839839107,0,1.0028760267080132,48.27103179804148,0,1.1206896551724137,KmiNG,GN
0.9350611267692984,2.859301839839107,0,1.0023681787679073,48.24483658028021,0,1.1206896551724137,KmiNG,GN
1.0456395525912732,2.859301839839107,0,1.0022220729012268,48.23719366316863,0,1.1206896551724137,KmiNG,GN
1.169294758002528,2.859301839839107,0,1.002245339595718,48.23846554909667,0,1.1206896551724137,KmiNG,GN
1.3075731763435223,2.859301839839107,0,1.0022846107416783,48.240538880021774,0,1.1206896551724137,KmiNG,GN
1.4622041190142678,2.859301839839107,0,1.0026082304605128,48.25798199675561,0,1.1206896551724137,KmiNG,GN
1.6351214022614595,2.859301839839107,0,1.002322444581866,48.24264231239265,0,1.1206896551724137,KmiNG,GN
1.8284875315054383,2.859301839839107,0,1.0022682841307693,48.23969200120084,0,1.1206896551724137,KmiNG,GN
2.044720745656438,2.859301839839107,0,1.0022588568862438,48.23923522939734,0,1.1206896551724137,KmiNG,GN
0.1,3.197437056187687,0,1.001975692915503,48.22365120064421,0,1.1206896551724137,KmiNG,GN
0.1118257964807104,3.197437056187687,0,1.00197420795478,48.22356508659025,0,1.1206896551724137,KmiNG,GN
0.1250500875854526,3.197437056187687,0,1.0019727285920137,48.22347918039063,0,1.1206896551724137,KmiNG,GN
0.1398382564422584,3.197437056187687,0,1.0019055359519409,48.219608637733884,0,1.1206896551724137,KmiNG,GN
0.1563752440512937,3.197437056187687,0,1.0019074030215898,48.21971459553582,0,1.1206896551724137,KmiNG,GN
0.174867862159014,3.197437056187687,0,1.0019093802943815,48.219826671753694,0,1.1206896551724137,KmiNG,GN
0.1955473796481082,3.197437056187687,0,1.0019115332418185,48.219948584776404,0,1.1206896551724137,KmiNG,GN
0.2186724147886556,3.197437056187687,0,1.0019139834236646,48.22008725977195,0,1.1206896551724137,KmiNG,GN
0.2445321695210169,3.197437056187687,0,1.0019169218732662,48.22025359076813,0,1.1206896551724137,KmiNG,GN
0.2734500462184381,3.197437056187687,0,1.0019205065801706,48.22045653138157,0,1.1206896551724137,KmiNG,GN
0.3057876921606392,3.197437056187687,0,1.001924620299204,48.22068915504439,0,1.1206896551724137,KmiNG,GN
0.3419495222986176,3.197437056187687,0,1.0019290065192965,48.22093661363132,0,1.1206896551724137,KmiNG,GN
0.3823877768724136,3.197437056187687,0,1.001931065033487,48.22104983682312,0,1.1206896551724137,KmiNG,GN
0.4276081771324583,3.197437056187687,0,1.0019985904302715,48.22494404620883,0,1.1206896551724137,KmiNG,GN
0.4781762498950185,3.197437056187687,0,1.001843556717334,48.21595886418411,0,1.1206896551724137,KmiNG,GN
0.5347244000266966,3.197437056187687,0,1.0018927965832558,48.218758368083165,0,1.1206896551724137,KmiNG,GN
0.5979598193065536,3.197437056187687,0,1.0018747464226603,48.21751894201394,0,1.1206896551724137,KmiNG,GN
0.6686733305741702,3.197437056187687,0,1.0015654490941939,48.19691106954381,0,1.1206896551724137,KmiNG,GN
0.7477492777686596,3.197437056187687,0,1.0024025112289832,48.239994704986906,0,1.1206896551724137,KmiNG,GN
0.8361765855435632,3.197437056187687,0,1.002231696557419,48.237173548116346,0,1.1206896551724137,KmiNG,GN
0.9350611267692984,3.197437056187687,0,1.0023423938135558,48.24318842893688,0,1.1206896551724137,KmiNG,GN
1.0456395525912732,3.197437056187687,0,1.0026907886046244,48.261787823351014,0,1.1206896551724137,KmiNG,GN
1.169294758002528,3.197437056187687,0,1.0025658733539535,48.25540628742588,0,1.1206896551724137,KmiNG,GN
1.3075731763435223,3.197437056187687,0,1.0022733819062515,48.23992782495603,0,1.1206896551724137,KmiNG,GN
1.4622041190142678,3.197437056187687,0,1.0021893086235,48.235462391403374,0,1.1206896551724137,KmiNG,GN
1.6351214022614595,3.197437056187687,0,1.0022927517487856,48.2410120173536,0,1.1206896551724137,KmiNG,GN
0.1,3.5755594550512613,0,1.0018983267856878,48.21919973065248,0,1.1206896551724137,KmiNG,GN
0.1118257964807104,3.5755594550512613,0,1.0018983506036443,48.219200122928356,0,1.1206896551724137,KmiNG,GN
0.1250500875854526,3.5755594550512613,0,1.0018983001313035,48.219196075276024,0,1.1206896551724137,KmiNG,GN
0.1398382564422584,3.5755594550512613,0,1.0018982461209256,48.21919162731898,0,1.1206896551724137,KmiNG,GN
0.1563752440512937,3.5755594550512613,0,1.001898331380107,48.21919495894341,0,1.1206896551724137,KmiNG,GN
0.174867862159014,3.5755594550512613,0,1.0018995787501892,48.219269259493515,0,1.1206896551724137,KmiNG,GN
0.1955473796481082,3.5755594550512613,0,1.0018902887046843,48.21873317172749,0,1.1206896551724137,KmiNG,GN
0.2186724147886556,3.5755594550512613,0,1.0018931305743828,48.2188937595144,0,1.1206896551724137,KmiNG,GN
0.2445321695210169,3.5755594550512613,0,1.0019087103080058,48.21978647233644,0,1.1206896551724137,KmiNG,GN
0.2734500462184381,3.5755594550512613,0,1.0019141328775012,48.22009149048145,0,1.1206896551724137,KmiNG,GN
0.3057876921606392,3.5755594550512613,0,1.0019213254572392,48.220501491538926,0,1.1206896551724137,KmiNG,GN
0.3419495222986176,3.5755594550512613,0,1.001927903434551,48.2208752584357,0,1.1206896551724137,KmiNG,GN
0.3823877768724136,3.5755594550512613,0,1.0019333137768303,48.22118074419266,0,1.1206896551724137,KmiNG,GN
0.4276081771324583,3.5755594550512613,0,1.001909792926029,48.21981751081228,0,1.1206896551724137,KmiNG,GN
0.4781762498950185,3.5755594550512613,0,1.0020055582759502,48.22534271960431,0,1.1206896551724137,KmiNG,GN
0.5347244000266966,3.5755594550512613,0,1.0016887347589203,48.20694007077023,0,1.1206896551724137,KmiNG,GN
0.5979598193065536,3.5755594550512613,0,1.0018987849605017,48.21904523079882,0,1.1206896551724137,KmiNG,GN
0.6686733305741702,3.5755594550512613,0,1.001903301154521,48.21900780371562,0,1.1206896551724137,KmiNG,GN
0.7477492777686596,3.5755594550512613,0,1.0018928164829288,48.21659532136848,0,1.1206896551724137,KmiNG,GN
0.8361765855435632,3.5755594550512613,0,1.0030080200505431,48.26586089633874,0,1.1206896551724137,KmiNG,GN
0.9350611267692984,3.5755594550512613,0,1.0021437057761269,48.2327575523279,0,1.1206896551724137,KmiNG,GN
1.0456395525912732,3.5755594550512613,0,1.002248196389756,48.2382779208668,0,1.1206896551724137,KmiNG,GN
1.169294758002528,3.5755594550512613,0,1.0022202262607007,48.23696798790729,0,1.1206896551724137,KmiNG,GN
1.3075731763435223,3.5755594550512613,0,1.0022564166333754,48.238899584048575,0,1.1206896551724137,KmiNG,GN
0.1,3.9983978392524224,0,1.00186246328573,48.21714623935429,0,1.1206896551724137,KmiNG,GN
0.1118257964807104,3.9983978392524224,0,1.0018524924319099,48.2165719507807,0,1.1206896551724137,KmiNG,GN
0.1250500875854526,3.9983978392524224,0,1.0018751324589432,48.21786947896497,0,1.1206896551724137,KmiNG,GN
0.1398382564422584,3.9983978392524224,0,1.0019138052219532,48.220088058900814,0,1.1206896551724137,KmiNG,GN
0.1563752440512937,3.9983978392524224,0,1.0019078878516032,48.2197459700664,0,1.1206896551724137,KmiNG,GN
0.174867862159014,3.9983978392524224,0,1.001837658272444,48.215710136945354,0,1.1206896551724137,KmiNG,GN
0.1955473796481082,3.9983978392524224,0,1.0018389125617293,48.21577905684444,0,1.1206896551724137,KmiNG,GN
0.2186724147886556,3.9983978392524224,0,1.0018462515870805,48.216197923489084,0,1.1206896551724137,KmiNG,GN
0.2445321695210169,3.9983978392524224,0,1.001923947110196,48.22066126271783,0,1.1206896551724137,KmiNG,GN
0.2734500462184381,3.9983978392524224,0,1.0018771715723553,48.21796560199608,0,1.1206896551724137,KmiNG,GN
0.3057876921606392,3.9983978392524224,0,1.0019001870377457,48.219289012784344,0,1.1206896551724137,KmiNG,GN
0.3419495222986176,3.9983978392524224,0,1.0019223269223996,48.220555988496976,0,1.1206896551724137,KmiNG,GN
0.3823877768724136,3.9983978392524224,0,1.001930816478052,48.22103922155292,0,1.1206896551724137,KmiNG,GN
0.4276081771324583,3.9983978392524224,0,1.001937078050576,48.22139265609763,0,1.1206896551724137,KmiNG,GN
0.4781762498950185,3.9983978392524224,0,1.0019382635115917,48.22145087972955,0,1.1206896551724137,KmiNG,GN
0.5347244000266966,3.9983978392524224,0,1.0019648156506804,48.22297246741867,0,1.1206896551724137,KmiNG,GN
0.5979598193065536,3.9983978392524224,0,1.0016258817771353,48.20320304528237,0,1.1206896551724137,KmiNG,GN
0.6686733305741702,3.9983978392524224,0,1.0019664096216203,48.222953462999605,0,1.1206896551724137,KmiNG,GN
0.7477492777686596,3.9983978392524224,0,1.0019665534235442,48.2227142047284,0,1.1206896551724137,KmiNG,GN
0.8361765855435632,3.9983978392524224,0,1.0019641470954523,48.22105746519065,0,1.1206896551724137,KmiNG,GN
0.9350611267692984,3.9983978392524224,0,1.0022535717192376,48.23554391317755,0,1.1206896551724137,KmiNG,GN
0.1,4.471240230211535,0,1.0012338683955109,48.18098861721107,0,1.1206896551724137,KmiNG,GN
0.1118257964807104,4.471240230211535,0,1.00134358853785,48.18731213981297,0,1.1206896551724137,KmiNG,GN
0.1250500875854526,4.471240230211535,0,1.0018608464978225,48.217049270456904,0,1.1206896551724137,KmiNG,GN
0.1398382564422584,4.471240230211535,0,1.0017121688771198,48.2084902452423,0,1.1206896551724137,KmiNG,GN
0.1563752440512937,4.471240230211535,0,1.0012085708395542,48.17949947460389,0,1.1206896551724137,KmiNG,GN
0.174867862159014,4.471240230211535,0,1.001198002443143,48.17888188500785,0,1.1206896551724137,KmiNG,GN
0.1955473796481082,4.471240230211535,0,1.0011751707932641,48.17755578259239,0,1.1206896551724137,KmiNG,GN
0.2186724147886556,4.471240230211535,0,1.0011342137794939,48.17518195596124,0,1.1206896551724137,KmiNG,GN
0.2445321695210169,4.471240230211535,0,1.0018748589798578,48.21783962915464,0,1.1206896551724137,KmiNG,GN
0.2734500462184381,4.471240230211535,0,1.0018717081379567,48.217649805873336,0,1.1206896551724137,KmiNG,GN
0.3057876921606392,4.471240230211535,0,1.0018592365314098,48.21693257705844,0,1.1206896551724137,KmiNG,GN
0.3419495222986176,4.471240230211535,0,1.0019063346934776,48.21963838703727,0,1.1206896551724137,KmiNG,GN
0.3823877768724136,4.471240230211535,0,1.0019134049822151,48.22004029272143,0,1.1206896551724137,KmiNG,GN
0.4276081771324583,4.471240230211535,0,1.0019336796274687,48.22119949232199,0,1.1206896551724137,KmiNG,GN
0.4781762498950185,4.471240230211535,0,1.001937340887789,48.22140159916464,0,1.1206896551724137,KmiNG,GN
0.1,0.1,0,1.0031817730910828,48.240519473146385,0,1.2758620689655173,KmiNG,GN
0.1118257964807104,0.1,0,1.002906809067769,48.22836815019815,0,1.2758620689655173,KmiNG,GN
0.1250500875854526,0.1,0,1.003341400280088,48.24753539038857,0,1.2758620689655173,KmiNG,GN
0.1398382564422584,0.1,0,1.0032576785322054,48.243727985094175,0,1.2758620689655173,KmiNG,GN
0.1563752440512937,0.1,0,1.003161832572506,48.238907992901446,0,1.2758620689655173,KmiNG,GN
0.174867862159014,0.1,0,1.0032271904697663,48.23923584722458,0,1.2758620689655173,KmiNG,GN
0.1955473796481082,0.1,0,1.0037033118952254,48.26194074664255,0,1.2758620689655173,KmiNG,GN
0.2186724147886556,0.1,0,68.70255591875917,2.3019721548450818,0,1.2758620689655173,KmiNG,GN
0.2445321695210169,0.1,0,68.70658651493159,2.3019961536573392,0,1.2758620689655173,KmiNG,GN
0.2734500462184381,0.1,0,68.70481156569909,2.3019855110743226,0,1.2758620689655173,KmiNG,GN
0.3057876921606392,0.1,0,68.680039491908,2.301840413760639,0,1.2758620689655173,KmiNG,GN
0.3419495222986176,0.1,0,68.670662373222,2.30178616419039,0,1.2758620689655173,KmiNG,GN
0.3823877768724136,0.1,0,68.6687261483132,2.301774693519001,0,1.2758620689655173,KmiNG,GN
0.4276081771324583,0.1,0,68.66488400228036,2.3017523868186767,0,1.2758620689655173,KmiNG,GN
